time,lat,long,accuracy,num_uniwide_aps,strength,protocol,speed,freq,bssid,ip
1507695433632,-33.91804365,151.23033085,6.0,37,-82,n (MIMO-OFDM),162,5.0,d0:72:dc:04:b9:0e,10.249.53.116
1507695437699,-33.91808821,151.2303907,5.0,35,-82,n (MIMO-OFDM),162,5.0,d0:72:dc:04:b9:0e,10.249.53.116
1507695441508,-33.91811234,151.23045369,4.0,28,-82,n (MIMO-OFDM),162,5.0,d0:72:dc:04:b9:0e,10.249.53.116
1507695445435,-33.9181304,151.23049664,4.0,28,-82,n (MIMO-OFDM),162,5.0,d0:72:dc:04:b9:0e,10.249.53.116
1507695449430,-33.91814955,151.2305501,5.0,27,-82,n (MIMO-OFDM),162,5.0,d0:72:dc:04:b9:0e,10.249.53.116
1507695453370,-33.91815722,151.23058832,5.0,19,-82,n (MIMO-OFDM),162,5.0,d0:72:dc:04:b9:0e,10.249.53.116
1507695457464,-33.9181917,151.23065094,4.0,25,-82,n (MIMO-OFDM),162,5.0,d0:72:dc:04:b9:0e,10.249.53.116
1507695461358,-33.91818806,151.23072165,4.0,27,-82,n (MIMO-OFDM),162,5.0,d0:72:dc:04:b9:0e,10.249.53.116
1507695465314,-33.91819942,151.23079289,4.0,31,-82,n (MIMO-OFDM),162,5.0,d0:72:dc:04:b9:0e,10.249.53.116
1507695469382,-33.91821142,151.23083827,5.0,28,-82,n (MIMO-OFDM),162,5.0,d0:72:dc:04:b9:0e,10.249.53.116
1507695473320,-33.91821324,151.23088478,5.0,27,-82,n (MIMO-OFDM),162,5.0,d0:72:dc:04:b9:0e,10.249.53.116
1507695477414,-33.91821321,151.23094061,5.0,35,-82,n (MIMO-OFDM),162,5.0,d0:72:dc:04:b9:0e,10.249.53.116
1507695481153,-33.91822689,151.23099798,4.0,38,-77,n (MIMO-OFDM),121,5.0,d0:72:dc:04:b9:0e,10.249.53.116
1507695485222,-33.91823549,151.23102643,4.0,35,-73,n (MIMO-OFDM),108,5.0,d0:72:dc:04:b9:0e,10.249.53.116
1507695488836,-33.91823968,151.23109578,3.0,25,-75,n (MIMO-OFDM),81,5.0,d0:72:dc:04:b9:0e,10.249.53.116
1507695493362,-33.91823391,151.23113731,3.0,21,-79,n (MIMO-OFDM),81,5.0,d0:72:dc:04:b9:0e,10.249.53.116
1507695497306,-33.91823493,151.23119191,3.0,34,-75,n (MIMO-OFDM),81,5.0,d0:72:dc:04:b9:0e,10.249.53.116
1507695501377,-33.91824267,151.23123217,3.0,31,-80,n (MIMO-OFDM),81,5.0,d0:72:dc:04:b9:0e,10.249.53.116
1507695505313,-33.91825805,151.23127916,3.0,28,-84,n (MIMO-OFDM),81,5.0,d0:72:dc:04:b9:0e,10.249.53.116
1507695509805,-33.91827223,151.23133031,3.0,32,-84,n (MIMO-OFDM),108,5.0,d0:72:dc:04:b9:0e,10.249.53.116
1507695513405,-33.91830136,151.23135713,3.0,31,-85,n (MIMO-OFDM),108,5.0,d0:72:dc:04:b9:0e,10.249.53.116
1507695518080,-33.91830524,151.23136596,8.0,31,-85,n (MIMO-OFDM),108,5.0,d0:72:dc:04:b9:0e,10.249.53.116
1507695521396,-33.91830357,151.2313679,10.0,25,-85,n (MIMO-OFDM),108,5.0,d0:72:dc:04:b9:0e,10.249.53.116
1507695524179,-33.91830277,151.23136893,15.0,23,-127,b (DSSS),-1,0.0,00:00:00:00:00:00,
1507695548761,-33.9184478,151.2312936,21.429,24,-65,n (MIMO-OFDM),156,5.0,08:cc:68:b5:91:df,10.249.53.116
1507695600545,-33.91830973,151.23136561,16.0,11,-87,n (MIMO-OFDM),121,5.0,08:cc:68:b5:8d:fa,10.249.53.116
1507695604653,-33.91829771,151.23124081,15.0,13,-88,n (MIMO-OFDM),121,5.0,08:cc:68:b5:8d:fa,10.249.53.116
1507695608702,-33.91851145,151.23113513,17.0,12,-88,n (MIMO-OFDM),121,5.0,08:cc:68:b5:8d:fa,10.249.53.116
1507695612760,-33.91855256,151.23112714,12.0,12,-90,n (MIMO-OFDM),121,5.0,08:cc:68:b5:8d:fa,10.249.53.116
1507695616853,-33.91854515,151.23114303,11.0,11,-90,n (MIMO-OFDM),121,5.0,08:cc:68:b5:8d:fa,10.249.53.116
1507695620854,-33.91854716,151.23114008,13.0,10,-90,n (MIMO-OFDM),121,5.0,08:cc:68:b5:8d:fa,10.249.53.116
1507695654586,-33.91853811,151.23113237,10.0,9,-57,ac (MIMO-OFDM),324,5.0,08:cc:68:b5:90:4a,10.249.53.116
1507695658534,-33.91854665,151.231144,9.0,9,-68,ac (MIMO-OFDM),324,5.0,08:cc:68:b5:90:4a,10.249.53.116
1507695662570,-33.91854834,151.23114544,12.0,10,-70,n (MIMO-OFDM),121,5.0,08:cc:68:b5:90:4a,10.249.53.116
1507695666594,-33.91854829,151.23114548,14.0,12,-74,n (MIMO-OFDM),81,5.0,08:cc:68:b5:90:4a,10.249.53.116
1507695670559,-33.91854856,151.23114535,13.0,13,-73,g (OFDM),13,5.0,08:cc:68:b5:90:4a,10.249.53.116
1507695674217,-33.91854848,151.23114488,13.0,16,-74,g (OFDM),13,5.0,08:cc:68:b5:90:4a,10.249.53.116
1507695678792,-33.91854845,151.23114484,18.0,13,-74,g (OFDM),13,5.0,08:cc:68:b5:90:4a,10.249.53.116
1507695690461,-33.91856367,151.23116729,17.0,7,-69,ac (MIMO-OFDM),400,5.0,08:cc:68:b5:8d:fa,10.249.53.116
1507695694512,-33.91856382,151.23116887,13.0,14,-76,ac (MIMO-OFDM),400,5.0,08:cc:68:b5:8d:fa,10.249.53.116
1507695698439,-33.91860757,151.23114482,12.0,20,-78,n (MIMO-OFDM),162,5.0,08:cc:68:b5:8d:fa,10.249.53.116
1507695702495,-33.91864104,151.23115746,11.0,18,-87,n (MIMO-OFDM),162,5.0,08:cc:68:b5:8d:fa,10.249.53.116
1507695706575,-33.91865536,151.23119679,13.0,18,-87,n (MIMO-OFDM),162,5.0,08:cc:68:b5:8d:fa,10.249.53.116
1507695710641,-33.91861942,151.23118803,15.0,23,-87,n (MIMO-OFDM),162,5.0,08:cc:68:b5:8d:fa,10.249.53.116
1507695714583,-33.91859469,151.23116842,13.0,24,-88,n (MIMO-OFDM),162,5.0,08:cc:68:b5:8d:fa,10.249.53.116
1507695718508,-33.91861332,151.23119676,12.0,23,-88,n (MIMO-OFDM),162,5.0,08:cc:68:b5:8d:fa,10.249.53.116
1507695721785,-33.91859607,151.23115467,7.0,24,-127,b (DSSS),-1,0.0,00:00:00:00:00:00,
1507695730421,-33.91860148,151.23108373,6.0,13,-74,n (MIMO-OFDM),81,5.0,08:cc:68:b4:8c:fa,10.249.53.116
1507695734389,-33.91858483,151.23103469,7.0,17,-73,n (MIMO-OFDM),81,5.0,08:cc:68:b4:8c:fa,10.249.53.116
1507695738482,-33.91854236,151.23098273,5.0,22,-78,g (OFDM),54,5.0,08:cc:68:b4:8c:fa,10.249.53.116
1507695742444,-33.91849988,151.23096879,4.0,24,-79,g (OFDM),54,5.0,08:cc:68:b4:8c:fa,10.249.53.116
1507695746464,-33.91842049,151.23094468,3.0,26,-80,g (OFDM),54,5.0,08:cc:68:b4:8c:fa,10.249.53.116
1507695750462,-33.91835842,151.23095489,4.0,22,-81,g (OFDM),54,5.0,08:cc:68:b4:8c:fa,10.249.53.116
1507695753434,-33.91830546,151.23095244,4.0,29,-127,b (DSSS),-1,0.0,00:00:00:00:00:00,
1507695762299,-33.91821577,151.23098876,4.0,29,-69,n (MIMO-OFDM),78,2.0,d0:72:dc:04:b9:01,10.249.53.116
1507695766505,-33.91817082,151.2309816,3.0,49,-71,n (MIMO-OFDM),78,2.0,d0:72:dc:04:b9:01,10.249.53.116
1507695769095,-33.91812115,151.23099485,3.0,49,-71,n (MIMO-OFDM),104,2.0,d0:72:dc:04:b9:01,10.249.53.116
1507695772496,-33.91809816,151.23099584,3.0,49,-73,n (MIMO-OFDM),65,2.0,d0:72:dc:04:b9:01,10.249.53.116
1507695774669,-33.91808589,151.2309999,3.0,49,-78,n (MIMO-OFDM),65,2.0,d0:72:dc:04:b9:01,10.249.53.116
1507695778573,-33.91805258,151.23100486,3.0,53,-77,n (MIMO-OFDM),58,2.0,d0:72:dc:04:b9:01,10.249.53.116
1507695782568,-33.91801445,151.23102,3.0,44,-77,n (MIMO-OFDM),58,2.0,d0:72:dc:04:b9:01,10.249.53.116
1507695784583,-33.91799496,151.23103635,3.0,44,-84,g (OFDM),52,2.0,d0:72:dc:04:b9:01,10.249.53.116
1507695785076,-33.91797323,151.23104521,4.0,44,-84,g (OFDM),52,2.0,d0:72:dc:04:b9:01,10.249.53.116
1507695822047,-33.91768196,151.23104985,5.0,30,-127,b (DSSS),-1,0.0,null,
1507695826520,-33.91765945,151.23107169,4.0,37,-127,b (DSSS),-1,0.0,null,
1507695830509,-33.91763157,151.23110187,5.0,40,-127,b (DSSS),-1,0.0,00:00:00:00:00:00,
1507695840505,-33.91757008,151.23110681,3.0,18,-47,n (MIMO-OFDM),243,5.0,08:cc:68:b5:8d:be,10.249.53.116
1507695844413,-33.91754637,151.23110662,4.0,22,-48,n (MIMO-OFDM),243,5.0,08:cc:68:b5:8d:be,10.249.53.116
1507695848719,-33.91753497,151.23110871,4.0,19,-41,n (MIMO-OFDM),270,5.0,08:cc:68:b5:8d:be,10.249.53.116
1507695852776,-33.91753497,151.23110457,7.0,16,-44,ac (MIMO-OFDM),324,5.0,08:cc:68:b5:8d:be,10.249.53.116
1507695856498,-33.91753549,151.23110399,13.0,16,-47,ac (MIMO-OFDM),324,5.0,08:cc:68:b5:8d:be,10.249.53.116
1507695872700,-33.9173551,151.23103369,21.0,10,-47,ac (MIMO-OFDM),324,5.0,08:cc:68:b5:94:6e,10.249.53.116
1507695880685,-33.91685087,151.23106011,20.0,10,-47,ac (MIMO-OFDM),324,5.0,08:cc:68:b5:94:6e,10.249.53.116
1507695881006,-33.91681178,151.23107209,18.0,10,-47,ac (MIMO-OFDM),324,5.0,08:cc:68:b5:94:6e,10.249.53.116
1507695886571,-33.91663567,151.23108426,15.0,17,-47,ac (MIMO-OFDM),324,5.0,08:cc:68:b4:85:3e,10.249.53.116
1507695891054,-33.9167118,151.23103489,15.0,17,-47,ac (MIMO-OFDM),324,5.0,08:cc:68:b4:85:3e,10.249.53.116
1507695896452,-33.91666418,151.23100188,22.0,12,-47,ac (MIMO-OFDM),324,5.0,08:cc:68:b5:92:fe,10.249.53.116
1507695902604,-33.91670221,151.2308845,13.0,23,-47,ac (MIMO-OFDM),324,5.0,08:cc:68:b5:92:fe,10.249.53.116
1507695906666,-33.91666295,151.23088757,14.0,28,-47,ac (MIMO-OFDM),324,5.0,08:cc:68:b5:92:fe,10.249.53.116
1507695910756,-33.9168176,151.23075958,18.0,22,-47,ac (MIMO-OFDM),324,5.0,08:cc:68:b5:92:fe,10.249.53.116
1507695914718,-33.91699894,151.23066653,16.0,29,-47,ac (MIMO-OFDM),324,5.0,08:cc:68:b5:92:fe,10.249.53.116
1507695918676,-33.91706876,151.23056226,13.0,32,-47,ac (MIMO-OFDM),324,5.0,08:cc:68:b5:92:fe,10.249.53.116
1507695922741,-33.91712108,151.23050997,15.0,27,-47,ac (MIMO-OFDM),324,5.0,08:cc:68:b5:92:fe,10.249.53.116
1507695925164,-33.91712524,151.23042833,16.0,27,-47,ac (MIMO-OFDM),324,5.0,08:cc:68:b5:92:fe,10.249.53.116
1507695927165,-33.91712942,151.23042829,18.0,27,-47,ac (MIMO-OFDM),324,5.0,08:cc:68:b5:92:fe,10.249.53.116
1507695932643,-33.91712863,151.23041278,15.0,33,-47,ac (MIMO-OFDM),324,5.0,08:cc:68:b5:92:fe,10.249.53.116
1507695936880,-33.91714419,151.23038608,13.0,33,-47,ac (MIMO-OFDM),324,5.0,08:cc:68:b5:92:fe,10.249.53.116
1507695942719,-33.9171351,151.2302737,13.0,16,-47,ac (MIMO-OFDM),324,5.0,08:cc:68:b5:cb:9e,10.249.53.116
1507695947025,-33.91711449,151.2301923,12.0,16,-47,ac (MIMO-OFDM),324,5.0,08:cc:68:b5:cb:9e,10.249.53.116
1507695952926,-33.91711637,151.2302272,16.0,9,-47,ac (MIMO-OFDM),324,2.0,1c:e6:c7:3f:d1:51,10.249.53.116
1507695975005,-33.9171838,151.23064043,18.0,13,-47,ac (MIMO-OFDM),324,2.0,1c:e6:c7:3f:d1:51,10.249.53.116
1507695979023,-33.9172328,151.23061437,20.0,17,-47,ac (MIMO-OFDM),324,2.0,1c:e6:c7:3f:d1:51,10.249.53.116
1507695982995,-33.91719599,151.23064765,18.0,12,-47,ac (MIMO-OFDM),324,2.0,1c:e6:c7:3f:d1:51,10.249.53.116
1507695986886,-33.91721831,151.23062749,18.0,13,-47,ac (MIMO-OFDM),324,2.0,1c:e6:c7:3f:d1:51,10.249.53.116
1507695990759,-33.91719729,151.23062,15.0,12,-47,ac (MIMO-OFDM),324,2.0,1c:e6:c7:3f:d1:51,10.249.53.116
1507695994757,-33.91721477,151.23066425,14.0,10,-47,ac (MIMO-OFDM),324,2.0,1c:e6:c7:3f:d1:51,10.249.53.116
1507695998821,-33.91726191,151.23067384,13.0,9,-47,ac (MIMO-OFDM),324,2.0,1c:e6:c7:3f:d1:51,10.249.53.116
1507695999019,-33.91727998,151.23067841,13.0,9,-47,ac (MIMO-OFDM),324,2.0,1c:e6:c7:3f:d1:51,10.249.53.116
1507696001069,-33.91728919,151.23067197,13.0,9,-47,ac (MIMO-OFDM),324,2.0,1c:e6:c7:3f:d1:51,10.249.53.116
1507696006609,-33.91730497,151.23065453,11.0,12,-47,ac (MIMO-OFDM),324,5.0,08:cc:68:b4:bb:8e,10.249.53.116
1507696010665,-33.91732842,151.23062367,11.0,16,-47,ac (MIMO-OFDM),324,5.0,08:cc:68:b4:bb:8e,10.249.53.116
1507696014772,-33.91734137,151.23060411,12.0,17,-47,ac (MIMO-OFDM),324,5.0,08:cc:68:b4:bb:8e,10.249.53.116
1507696018644,-33.91734052,151.2306151,12.0,21,-47,ac (MIMO-OFDM),324,5.0,08:cc:68:b4:bb:8e,10.249.53.116
1507696022530,-33.91733579,151.23061854,13.0,35,-47,ac (MIMO-OFDM),324,5.0,08:cc:68:b4:bb:8e,10.249.53.116
1507696026569,-33.91732304,151.23061399,14.0,35,-47,ac (MIMO-OFDM),324,5.0,08:cc:68:b4:bb:8e,10.249.53.116
1507696030667,-33.91731851,151.23060878,20.0,37,-47,ac (MIMO-OFDM),324,5.0,08:cc:68:b4:bb:8e,10.249.53.116
1507696034677,-33.91731737,151.23060779,18.0,34,-47,ac (MIMO-OFDM),324,5.0,08:cc:68:b4:bb:8e,10.249.53.116
1507696038701,-33.91731305,151.23061129,18.0,33,-47,ac (MIMO-OFDM),324,5.0,08:cc:68:b4:bb:8e,10.249.53.116
1507696042502,-33.91731149,151.23061284,19.0,33,-47,ac (MIMO-OFDM),324,5.0,08:cc:68:b4:bb:8e,10.249.53.116
1507696070556,-33.91729335,151.23062443,19.0,24,-47,ac (MIMO-OFDM),324,5.0,08:cc:68:b5:92:fe,10.249.53.116
1507696124685,-33.91724015,151.23054212,16.0,27,-52,ac (MIMO-OFDM),360,5.0,08:cc:68:b5:cb:9e,10.249.53.116
1507696129201,-33.9171932,151.23043071,14.0,45,-52,ac (MIMO-OFDM),360,5.0,08:cc:68:b5:cb:9e,10.249.53.116
1507696134568,-33.91714296,151.23032448,12.0,41,-52,ac (MIMO-OFDM),360,5.0,08:cc:68:b5:cb:9e,10.249.53.116
1507696139072,-33.91710886,151.23023886,8.0,40,-52,ac (MIMO-OFDM),360,5.0,08:cc:68:b5:cb:9e,10.249.53.116
1507696142686,-33.91707073,151.23018565,8.0,47,-52,ac (MIMO-OFDM),360,5.0,08:cc:68:b5:cb:9e,10.249.53.116
1507696146542,-33.91707393,151.23015854,7.0,41,-52,ac (MIMO-OFDM),360,5.0,08:cc:68:b5:cb:9e,10.249.53.116
1507696150619,-33.91706068,151.23010465,8.0,47,-52,ac (MIMO-OFDM),360,5.0,08:cc:68:b5:cb:9e,10.249.53.116
1507696151120,-33.91705252,151.23007636,8.0,47,-52,ac (MIMO-OFDM),360,5.0,08:cc:68:b5:cb:9e,10.249.53.116
1507696156638,-33.91702541,151.23003761,7.0,25,-52,ac (MIMO-OFDM),360,5.0,58:97:1e:57:c1:ae,10.249.53.116
1507696160565,-33.91699716,151.23004681,7.0,34,-52,ac (MIMO-OFDM),360,5.0,58:97:1e:57:c1:ae,10.249.53.116
1507696164664,-33.916989,151.23000011,7.0,34,-52,ac (MIMO-OFDM),360,5.0,58:97:1e:57:c1:ae,10.249.53.116
1507696169187,-33.91701643,151.2299537,13.0,34,-52,ac (MIMO-OFDM),360,5.0,58:97:1e:57:c1:ae,10.249.53.116
1507696174767,-33.91712262,151.22988029,19.0,16,-52,ac (MIMO-OFDM),360,5.0,08:cc:68:b5:96:fe,10.249.53.116
1507696258736,-33.91715466,151.23003557,18.0,16,-52,ac (MIMO-OFDM),360,5.0,08:cc:68:b5:e9:de,10.249.53.116
1507696262569,-33.91716193,151.2300321,19.0,28,-83,n (MIMO-OFDM),108,5.0,08:cc:68:b5:e9:de,10.249.53.116
1507696266577,-33.91716047,151.23003291,16.0,32,-82,n (MIMO-OFDM),108,5.0,08:cc:68:b5:e9:de,10.249.53.116
1507696270629,-33.91716141,151.23003283,10.0,28,-80,n (MIMO-OFDM),108,5.0,08:cc:68:b5:e9:de,10.249.53.116
1507696274712,-33.91718882,151.23002364,9.0,23,-80,n (MIMO-OFDM),108,5.0,08:cc:68:b5:e9:de,10.249.53.116
1507696278938,-33.91719505,151.23002142,9.0,20,-85,n (MIMO-OFDM),108,5.0,08:cc:68:b5:e9:de,10.249.53.116
1507696282621,-33.91719952,151.2300201,12.0,13,-82,n (MIMO-OFDM),108,5.0,08:cc:68:b5:e9:de,10.249.53.116
1507696286722,-33.91720011,151.23001997,23.0,11,-85,n (MIMO-OFDM),108,5.0,08:cc:68:b5:e9:de,10.249.53.116
1507696306720,-33.91720635,151.23001748,21.0,5,-84,b (DSSS),6,5.0,08:cc:68:b5:e9:de,10.249.53.116
