time,lat,long,accuracy,num_uniwide_aps,strength,protocol,speed,freq,bssid,ip
1507693405872,-33.91713381,151.23033075,4.0,40,-75,g (OFDM),54,5.0,08:cc:68:b4:62:5e,10.249.53.116
1507693411537,-33.91713804,151.23032676,4.0,11,-82,g (OFDM),52,2.0,04:62:73:a5:2c:51,10.249.53.116
1507693415792,-33.91713954,151.23030603,7.0,11,-85,g (OFDM),52,2.0,04:62:73:a5:2c:51,10.249.53.116
1507693421158,-33.91714082,151.23029851,9.0,16,-77,n (MIMO-OFDM),216,5.0,08:cc:68:b5:f1:0e,10.249.53.116
1507693425285,-33.91712695,151.23039518,9.0,23,-84,n (MIMO-OFDM),108,5.0,08:cc:68:b5:f1:0e,10.249.53.116
1507693428097,-33.91711401,151.2304112,13.0,23,-88,n (MIMO-OFDM),108,5.0,08:cc:68:b5:f1:0e,10.249.53.116
1507693433175,-33.91708749,151.23048044,21.0,18,-58,n (MIMO-OFDM),216,5.0,08:cc:68:b5:92:fe,10.249.53.116
1507693443104,-33.9171477,151.23066387,13.0,33,-72,n (MIMO-OFDM),216,5.0,08:cc:68:b5:92:fe,10.249.53.116
1507693447198,-33.91713338,151.2307335,8.0,43,-71,n (MIMO-OFDM),81,5.0,08:cc:68:b5:92:fe,10.249.53.116
1507693451270,-33.91708729,151.23079729,4.0,47,-72,n (MIMO-OFDM),81,5.0,08:cc:68:b5:92:fe,10.249.53.116
1507693453911,-33.91706805,151.23084229,3.0,47,-80,n (MIMO-OFDM),81,5.0,08:cc:68:b5:92:fe,10.249.53.116
1507693459259,-33.91704685,151.23089389,3.0,44,-68,g (OFDM),54,5.0,08:cc:68:b4:98:be,10.249.53.116
1507693463274,-33.91702643,151.23094909,3.0,43,-68,n (MIMO-OFDM),81,5.0,08:cc:68:b4:98:be,10.249.53.116
1507693467301,-33.91699773,151.23099695,3.0,43,-69,n (MIMO-OFDM),81,5.0,08:cc:68:b4:98:be,10.249.53.116
1507693471212,-33.91697688,151.23104921,3.0,40,-62,g (OFDM),54,5.0,08:cc:68:b4:98:be,10.249.53.116
1507693475203,-33.91696581,151.23109727,3.0,54,-60,g (OFDM),54,5.0,08:cc:68:b4:98:be,10.249.53.116
1507693479258,-33.91695665,151.2311261,3.0,47,-70,n (MIMO-OFDM),81,5.0,08:cc:68:b4:98:be,10.249.53.116
1507693483255,-33.91696393,151.23112334,3.0,44,-61,n (MIMO-OFDM),108,5.0,08:cc:68:b4:98:be,10.249.53.116
1507693487270,-33.91696613,151.23112504,3.0,44,-72,n (MIMO-OFDM),108,5.0,08:cc:68:b4:98:be,10.249.53.116
1507693491144,-33.91692838,151.23111169,3.0,41,-74,n (MIMO-OFDM),108,5.0,08:cc:68:b4:98:be,10.249.53.116
1507693491885,-33.91690515,151.23110579,3.0,41,-74,n (MIMO-OFDM),108,5.0,08:cc:68:b4:98:be,10.249.53.116
1507693496974,-33.91685782,151.23107837,3.0,41,-74,g (OFDM),40,5.0,08:cc:68:b4:98:be,10.249.53.116
1507693501161,-33.9168142,151.23106242,3.0,40,-82,g (OFDM),40,5.0,08:cc:68:b4:98:be,10.249.53.116
1507693505344,-33.91677965,151.23105966,3.0,33,-81,g (OFDM),27,5.0,08:cc:68:b4:98:be,10.249.53.116
1507693505920,-33.91675944,151.23105643,3.0,33,-81,g (OFDM),27,5.0,08:cc:68:b4:98:be,10.249.53.116
1507693511240,-33.91671628,151.231049,3.0,23,-86,g (OFDM),27,5.0,08:cc:68:b4:98:be,10.249.53.116
1507693515374,-33.9166834,151.23103349,4.0,32,-85,g (OFDM),27,5.0,08:cc:68:b4:98:be,10.249.53.116
1507693515924,-33.91665609,151.23102943,3.0,32,-85,g (OFDM),27,5.0,08:cc:68:b4:98:be,10.249.53.116
1507693520291,-33.91660833,151.23103646,3.0,26,-77,g (OFDM),13,5.0,34:6f:90:c3:50:ae,10.249.53.116
1507693525250,-33.91657242,151.23103712,3.0,29,-79,g (OFDM),54,5.0,34:6f:90:c3:50:ae,10.249.53.116
1507693529258,-33.91653988,151.23103763,3.0,29,-88,g (OFDM),13,5.0,34:6f:90:c3:50:ae,10.249.53.116
1507693533408,-33.91651626,151.23103273,4.0,33,-88,b (DSSS),6,5.0,34:6f:90:c3:50:ae,10.249.53.116
1507693537419,-33.91644951,151.2309937,4.0,33,-88,b (DSSS),6,5.0,34:6f:90:c3:50:ae,10.249.53.116
1507693537930,-33.91642651,151.2309793,4.0,33,-88,b (DSSS),6,5.0,34:6f:90:c3:50:ae,10.249.53.116
1507693543240,-33.91638211,151.23095828,3.0,28,-73,b (DSSS),6,5.0,34:6f:90:c2:d5:ae,10.249.53.116
1507693547123,-33.91634043,151.23093446,3.0,18,-74,b (DSSS),6,5.0,34:6f:90:c2:d5:ae,10.249.53.116
1507693549901,-33.91629548,151.23092171,4.0,18,-78,g (OFDM),54,5.0,34:6f:90:c2:d5:ae,10.249.53.116
1507693552328,-33.91627858,151.23091667,4.0,16,-78,g (OFDM),54,5.0,34:6f:90:c2:d5:ae,10.249.53.116
1507693557134,-33.91622968,151.23089347,3.0,10,-84,g (OFDM),13,5.0,34:6f:90:c2:d5:ae,10.249.53.116
1507693561127,-33.91618315,151.23086764,3.0,9,-84,g (OFDM),13,5.0,34:6f:90:c2:d5:ae,10.249.53.116
1507693565167,-33.91614193,151.230833,4.0,11,-86,g (OFDM),27,5.0,34:6f:90:c2:d5:ae,10.249.53.116
1507693568998,-33.91612045,151.23082083,4.0,12,-85,g (OFDM),13,5.0,34:6f:90:c2:d5:ae,10.249.53.116
1507693573118,-33.91609311,151.23078906,3.0,11,-84,g (OFDM),13,5.0,34:6f:90:c2:d5:ae,10.249.53.116
1507693577171,-33.91608196,151.23076155,5.0,11,-84,g (OFDM),13,5.0,34:6f:90:c2:d5:ae,10.249.53.116
1507693581120,-33.91607959,151.23072144,5.0,5,-88,g (OFDM),13,5.0,34:6f:90:c2:d5:ae,10.249.53.116
1507693585198,-33.91606113,151.23071911,5.0,2,-88,g (OFDM),13,5.0,34:6f:90:c2:d5:ae,10.249.53.116
1507693589342,-33.91605815,151.23068517,6.0,2,-127,b (DSSS),-1,0.0,null,
1507693593194,-33.91603999,151.23064539,6.0,1,-127,b (DSSS),-1,0.0,null,
1507693597259,-33.91603565,151.23059927,7.0,0,-127,b (DSSS),-1,0.0,null,
1507693601235,-33.91603777,151.23058179,7.0,0,-127,b (DSSS),-1,0.0,null,
1507693605130,-33.91600887,151.23048175,7.0,0,-127,b (DSSS),-1,0.0,null,
1507693609221,-33.91602417,151.23041432,8.0,0,-127,b (DSSS),-1,0.0,null,
1507693613140,-33.91602937,151.2303629,7.0,0,-127,b (DSSS),-1,0.0,null,
1507693617233,-33.91603068,151.23034538,7.0,0,-127,b (DSSS),-1,0.0,null,
1507693621337,-33.91600975,151.23030345,7.0,0,-127,b (DSSS),-1,0.0,null,
1507693625333,-33.915981,151.2302953,8.0,0,-127,b (DSSS),-1,0.0,null,
1507693629285,-33.91596856,151.23024698,8.0,0,-127,b (DSSS),-1,0.0,null,
1507693633329,-33.91595898,151.23018421,8.0,0,-127,b (DSSS),-1,0.0,null,
1507693637308,-33.91594984,151.23012953,8.0,0,-127,b (DSSS),-1,0.0,null,
1507693641236,-33.91594156,151.23008042,8.0,0,-127,b (DSSS),-1,0.0,null,
1507693645375,-33.91593627,151.2299551,8.0,0,-127,b (DSSS),-1,0.0,null,
1507693649315,-33.9159409,151.22992925,8.0,0,-127,b (DSSS),-1,0.0,null,
1507693653299,-33.91594539,151.22991422,8.0,0,-127,b (DSSS),-1,0.0,null,
1507693657282,-33.91594546,151.22991016,7.0,0,-127,b (DSSS),-1,0.0,null,
1507693661263,-33.91593316,151.22990079,7.0,0,-127,b (DSSS),-1,0.0,null,
1507693665260,-33.91592664,151.22989554,8.0,0,-127,b (DSSS),-1,0.0,null,
1507693669269,-33.91591103,151.22987237,7.0,0,-127,b (DSSS),-1,0.0,null,
1507693673270,-33.91591233,151.22986335,7.0,0,-127,b (DSSS),-1,0.0,null,
1507693677351,-33.9159105,151.22979836,7.0,0,-127,b (DSSS),-1,0.0,null,
1507693681372,-33.91593615,151.22975287,8.0,0,-127,b (DSSS),-1,0.0,null,
1507693685358,-33.91594784,151.2297357,8.0,0,-127,b (DSSS),-1,0.0,null,
1507693689324,-33.91593913,151.22972947,7.0,0,-127,b (DSSS),-1,0.0,null,
1507693693324,-33.91593739,151.22970186,8.0,0,-127,b (DSSS),-1,0.0,null,
1507693697205,-33.91592034,151.22969136,9.0,0,-127,b (DSSS),-1,0.0,null,
1507693701140,-33.91590112,151.22965375,9.0,0,-127,b (DSSS),-1,0.0,null,
1507693705192,-33.91591761,151.22966355,9.0,0,-127,b (DSSS),-1,0.0,null,
1507693709304,-33.91594282,151.22948031,12.0,0,-127,b (DSSS),-1,0.0,null,
1507693713264,-33.91596242,151.22938398,16.0,0,-127,b (DSSS),-1,0.0,null,
1507693717236,-33.91592858,151.22926252,13.0,0,-127,b (DSSS),-1,0.0,null,
1507693721287,-33.91590505,151.2291525,12.0,2,-127,b (DSSS),-1,0.0,00:00:00:00:00:00,
1507693728975,-33.91582292,151.2290789,9.0,2,-86,g (OFDM),27,5.0,50:06:04:2f:5a:af,10.249.53.116
1507693733041,-33.91580493,151.22907635,9.0,2,-88,g (OFDM),27,5.0,50:06:04:2f:5a:af,10.249.53.116
1507693736960,-33.91577817,151.22895374,9.0,3,-86,g (OFDM),27,5.0,50:06:04:2f:5a:af,10.249.53.116
1507693741069,-33.91574538,151.22879368,14.0,7,-87,g (OFDM),40,5.0,50:06:04:2f:5a:af,10.249.53.116
1507693748303,-33.91579264,151.22855053,8.0,6,-84,g (OFDM),27,5.0,50:06:04:2f:5a:af,10.249.53.116
1507693753173,-33.91577803,151.22848572,6.0,6,-86,g (OFDM),27,5.0,50:06:04:2f:5a:af,10.249.53.116
1507693758508,-33.91578644,151.22845299,4.0,11,-87,g (OFDM),54,5.0,50:06:04:2f:5a:af,10.249.53.116
1507693763229,-33.91579297,151.22844254,5.0,13,-81,g (OFDM),54,5.0,50:06:04:2f:5a:af,10.249.53.116
1507693768623,-33.91576969,151.22841888,6.0,11,-86,g (OFDM),40,5.0,50:06:04:2f:5a:af,10.249.53.116
1507693773244,-33.91577548,151.2284266,7.0,10,-82,g (OFDM),54,5.0,50:06:04:2f:5a:af,10.249.53.116
1507693778813,-33.91573534,151.22840115,8.0,10,-79,g (OFDM),54,5.0,50:06:04:2f:5a:af,10.249.53.116
1507693783315,-33.91573953,151.22840358,7.0,12,-91,g (OFDM),40,5.0,50:06:04:2f:5a:af,10.249.53.116
1507693787398,-33.9157429,151.22842536,7.0,12,-91,g (OFDM),40,5.0,50:06:04:2f:5a:af,10.249.53.116
1507693791907,-33.91574958,151.22845435,9.0,10,-127,b (DSSS),-1,0.0,00:00:00:00:00:00,
1507693803313,-33.91575347,151.22847695,10.0,5,-63,ac (MIMO-OFDM),400,5.0,08:cc:68:b4:8e:1f,10.249.53.116
1507693807477,-33.91575348,151.22847679,13.0,7,-56,ac (MIMO-OFDM),400,5.0,08:cc:68:b4:8e:1f,10.249.53.116
1507693811543,-33.91575343,151.22847667,19.0,8,-50,ac (MIMO-OFDM),400,5.0,08:cc:68:b4:8e:1f,10.249.53.116
1507693821597,-33.91564794,151.22838567,10.0,7,-60,ac (MIMO-OFDM),324,5.0,08:cc:68:b4:92:1f,10.249.53.116
1507693825573,-33.91565193,151.22825949,8.0,8,-66,ac (MIMO-OFDM),324,5.0,08:cc:68:b4:92:1f,10.249.53.116
1507693827795,-33.91563337,151.22818421,10.0,8,-73,n (MIMO-OFDM),243,5.0,08:cc:68:b4:92:1f,10.249.53.116
1507693833656,-33.91561825,151.22809606,15.0,8,-53,ac (MIMO-OFDM),360,5.0,08:cc:68:b4:a5:8f,10.249.53.116
1507693837561,-33.91555478,151.22800973,20.0,5,-61,ac (MIMO-OFDM),400,5.0,08:cc:68:b4:a5:8f,10.249.53.116
1507693839806,-33.91554869,151.22794667,19.0,5,-68,ac (MIMO-OFDM),400,5.0,08:cc:68:b4:a5:8f,10.249.53.116
1507693841795,-33.91552918,151.22789776,19.0,5,-68,ac (MIMO-OFDM),400,5.0,08:cc:68:b4:a5:8f,10.249.53.116
1507693847606,-33.91553019,151.22776687,14.0,3,-78,n (MIMO-OFDM),270,5.0,08:cc:68:b4:a5:8f,10.249.53.116
1507693849785,-33.91554854,151.22760733,11.0,3,-78,n (MIMO-OFDM),162,5.0,08:cc:68:b4:a5:8f,10.249.53.116
1507693854703,-33.91555637,151.22752819,6.0,6,-83,n (MIMO-OFDM),81,5.0,08:cc:68:b4:a5:8f,10.249.53.116
1507693859799,-33.91554551,151.22739362,4.0,6,-88,n (MIMO-OFDM),81,5.0,08:cc:68:b4:a5:8f,10.249.53.116
1507693864707,-33.91554255,151.22733293,3.0,7,-89,n (MIMO-OFDM),81,5.0,08:cc:68:b4:a5:8f,10.249.53.116
1507693869713,-33.91550912,151.22722069,4.0,5,-89,g (OFDM),54,5.0,08:cc:68:b4:a5:8f,10.249.53.116
1507693873762,-33.91549682,151.22718315,4.0,6,-89,g (OFDM),54,5.0,08:cc:68:b4:a5:8f,10.249.53.116
1507693877423,-33.91549106,151.2271675,4.0,8,-89,g (OFDM),54,5.0,08:cc:68:b4:a5:8f,10.249.53.116
1507693877781,-33.91549588,151.2271484,3.0,8,-89,g (OFDM),54,5.0,08:cc:68:b4:a5:8f,10.249.53.116
1507693882658,-33.91547995,151.22711691,3.0,6,-90,g (OFDM),54,5.0,08:cc:68:b4:9a:cf,10.249.53.116
1507693887756,-33.91549076,151.22706802,3.0,9,-89,g (OFDM),27,5.0,08:cc:68:b4:9a:cf,10.249.53.116
1507693891694,-33.91550674,151.22701212,3.0,9,-88,g (OFDM),27,5.0,08:cc:68:b4:9a:cf,10.249.53.116
1507693895518,-33.91552298,151.22697675,4.0,6,-88,g (OFDM),27,5.0,08:cc:68:b4:9a:cf,10.249.53.116
1507693895755,-33.91553718,151.22695676,3.0,6,-88,g (OFDM),27,5.0,08:cc:68:b4:9a:cf,10.249.53.116
1507693901468,-33.91557096,151.22692412,3.0,6,-69,n (MIMO-OFDM),81,5.0,08:cc:68:b4:9b:2e,10.249.53.116
1507693905493,-33.91559273,151.22688869,3.0,10,-68,n (MIMO-OFDM),81,5.0,08:cc:68:b4:9b:2e,10.249.53.116
1507693909448,-33.91560865,151.22687289,4.0,12,-66,n (MIMO-OFDM),121,5.0,08:cc:68:b4:9b:2e,10.249.53.116
1507693913517,-33.9156513,151.22685511,4.0,14,-65,n (MIMO-OFDM),121,5.0,08:cc:68:b4:9b:2e,10.249.53.116
1507693917496,-33.91569555,151.22683637,4.0,11,-63,n (MIMO-OFDM),135,5.0,08:cc:68:b4:9b:2e,10.249.53.116
1507693921520,-33.91573464,151.22680218,3.0,15,-64,n (MIMO-OFDM),135,5.0,08:cc:68:b4:9b:2e,10.249.53.116
1507693925525,-33.91577005,151.22676165,3.0,15,-69,n (MIMO-OFDM),121,5.0,08:cc:68:b4:9b:2e,10.249.53.116
1507693929532,-33.91580569,151.22671853,3.0,12,-66,n (MIMO-OFDM),81,5.0,08:cc:68:b4:9b:2e,10.249.53.116
1507693933500,-33.91583593,151.22667171,3.0,12,-68,n (MIMO-OFDM),108,5.0,08:cc:68:b4:9b:2e,10.249.53.116
1507693937486,-33.9158691,151.22663536,4.0,13,-68,n (MIMO-OFDM),108,5.0,08:cc:68:b4:9b:2e,10.249.53.116
1507693941425,-33.91591073,151.22658527,3.0,14,-68,n (MIMO-OFDM),108,5.0,08:cc:68:b4:9b:2e,10.249.53.116
1507693945517,-33.91593892,151.22656762,3.0,14,-70,n (MIMO-OFDM),108,5.0,08:cc:68:b4:9b:2e,10.249.53.116
1507693949490,-33.91598407,151.22654911,3.0,14,-68,n (MIMO-OFDM),108,5.0,08:cc:68:b4:9b:2e,10.249.53.116
1507693955395,-33.91604466,151.22654075,3.0,13,-59,ac (MIMO-OFDM),324,5.0,58:97:1e:56:48:97,10.249.53.116
1507693959495,-33.91606287,151.22652747,4.0,16,-54,ac (MIMO-OFDM),400,5.0,58:97:1e:56:48:97,10.249.53.116
1507693963333,-33.91610129,151.22653626,4.0,18,-54,ac (MIMO-OFDM),400,5.0,58:97:1e:56:48:97,10.249.53.116
